time,title,content
2026-01-02 17:30:02,全國電法說下周一登場 聚焦2026營運展望與DC展店,家電通路大廠全國電 (6281-TW) 宣布將於下周一 (1 月 5 日) 受邀參加由凱基證券主辦的線上法人說明會，屆時將由經營團隊說明營運概況。由於公司甫邁入 2026 年，市場高度聚焦其最新年度營運展望、以及 Digital City 店格升級後的展店效益。   檢視近期業績表現，全國電公告去年 11 月合併營收為 14 億元，月增 0.08%，創下近 3 個月以來新高，但較前一年同期減少 2.97%。累計去年前 11 月營收約 174.79 億元，年減 4.35%，在消費景氣波動下，成長力道仍面臨挑戰。   面對 2026 年營運前景，公司先前抱持審慎樂觀態度，並確立以實體門市升級為首要策略。全國電計畫每年以 10 到 15 間的規模，針對 Digital City 大坪數店型進行汰弱留強，並結合虛實整合 (OMO) 技術優化購物體驗，以穩固市占率。   在實際展店佈局上，全國電新年伊始即有動作，位於台中北屯總站的新店已於 1 月 2 日正式開幕。看好當地商圈完善與居住人口紅利，公司期盼透過更完整的家電體驗空間與專業諮詢服務，替首季營運增添柴火。   針對總體經濟環境，全國電指出，今年上半年仍充滿變數，包括美國期中選舉與聯準會人事異動等國際因素均需密切觀察。國內部分雖有政府減稅措施提振內需，但房市受到央行信用管制影響，交易量能能否回溫並帶動家電需求，將是法人關注焦點。
2026-01-02 17:29:04,〈台新新光合併〉吳東亮：「新光人壽」品牌浴火重生 打造4兆級保護傘,台新人壽與新光人壽於 2026 年元旦正式合併，並於今 (2) 日在新光人壽摩天大樓舉行「新新共好 開創新局」合併茶會。台新新光金控董事長吳東亮偕妻子彭雪芬親自出席，他感性回顧父輩創業艱辛，並強調合併後的新光人壽將以近 4 兆元的資產規模，成為全台第四大壽險公司，邁向浴火重生的新里程碑。   新光人壽茶會現場冠蓋雲集，包括立法院前院長王金平、壽險公會理事長陳慧遊、王道銀行榮譽董事長駱錦明與董事長駱怡君、保瑞藥業董事長盛保熙、前新光金控董事長陳淮舟等政商界大咖友人皆親自出席。   另外，泛新光家族成員及其親屬也一同共襄盛舉，包括吳東亮長子暨設計師吳昕威、吳昕豪偕妻子胡亦蓮、新光產險董事長吳昕紘，洪士琪也帶著兒子洪嘉希出席。   吳東亮在致詞中感性提到，新光人壽由其父親吳火獅於 1963 年創立，從挨家挨戶拜訪打下根基，發展至今已成為深植人心的品牌。他強調，這把守護台灣家庭、為大眾遮風避雨的「大傘」，是新光最寶貴的資產。   為了傳承這份深厚的信賴，兩家人壽合併後決定續用「新光人壽」名稱，吳東亮直言，「這是對新光品牌深受大眾信賴的尊重，也是對經營團隊的高度肯定。」   針對此次合併，吳東亮提出「新新共好」的深度詮釋，新光的「新」代表超過一甲子的品牌底蘊，是守護台灣社會穩固的基礎；台新的「新」代表承襲自外商的靈活創新策略與高效管理，是公司加速成長的動能。   吳東亮坦言，雖然在法律程序上經歷了合併與更名的過程，但這對「新」的新光人壽而言，是關鍵且必要的「去蕪存菁」，象徵著企業的浴火重生。   合併後的新光人壽實力大幅躍升，根據統計，總資產規模達到新台幣 3 兆 9619 億元，逼近 4 兆元大關，穩居台灣第四大保險公司。吳東亮指出，合併後不論是業務動能、資本實力還是風險承擔能力，都有顯著提升。   吳東亮感性指出，「先父常說，我們賣的不只是保單，而是對家庭的承諾。」他承諾，未來將讓這把守護 500 萬保戶的大傘變得更加強韌、穩健。   吳東亮最後向主管機關及全體員工表達誠摯謝意，並強調新光人壽未來將秉持「認真、創新、永續」的精神。他承諾，新光人壽將不只是提供人身保險，更要成為保戶資產管理的智慧好夥伴，與社會大眾「認真向前，與光同行」。      台新新光金控董事長吳東亮 (左 4) 率高階主管出席合併茶會。(鉅亨網記者陳于晴製攝)         吳東亮長子暨設計師吳昕威 (左 1)、新光產險董事長吳昕紘 (右 2)。(鉅亨網記者陳于晴攝)
2026-01-02 17:27:27,漢翔重訊公告高階人事異動案 曹進平出任董事長,漢翔 (2634-TW) 今 (2) 日發布重訊公告高階人事異動案，董事會通過由總經理曹進平出任董事長，原總經理一職由副總經理莊秀美接任，相關職務異動即日起生效。   曹進平是飛官出身，曾任空軍司令部副司令、空軍司令部參謀長、空軍作戰指揮部指揮官等職務，也曾任幻象 2000 戰鬥機種子教官、國防部駐法武官。   漢翔認為，曹進平具專業軍事背景、完整的領導歷練，在國防事務協調、領導管理與對外溝通具備豐富經驗，均與漢翔業務緊密契合，將可帶領公司穩健發展，邁向新里程碑。   曹進平去年 7 月 1 日接任漢翔總經理一職，期間積極熟悉公司業務，8 月下旬起代理董事長職務。   而莊秀美在漢翔任職多年，曾任業務處副處長、物料處處長、經管法務處處長，2020 年起升任副總經理，督導工程處、物料處和資訊處，熟悉各項業務運作及公司治理營運。   漢翔認為，公司未來藍圖擘劃明確，本次人事異動，將有助於公司組織穩定與永續發展，內部運作一切正常。
2026-01-02 17:26:10,遠傳新創加速器第四期團隊出爐 7家新創獲選聚焦三大領域,遠傳 (4904-TW) 新創加速器第四期獲選團隊名單今 (2) 日出爐，本期吸引近百家新創報名，最終 7 家新創獲選，分別聚焦數位轉型、智慧醫療與智慧城市三大領域，共同拓展 AI 時代商機。    遠傳資訊長暨新創加速器執行長胡德民指出，遠傳新創加速器邁入第四年，已成功輔導 40 家新創事業，合作共創商機超過 2.3 億元。此次正式啟動第四期 Go-To-Market 計畫，預計今年第四季發布成果。    遠傳表示，在 7 家入選的新創團對中，有 3 家聚焦數位轉型，包含以 AI 驅動自動化行銷與顧客經營的「以力科技」、專注智慧零售 AI 的「深智科技」，以及提供企業 AI 商務應用解決方案的「愛酷智能科技」。    智慧醫療領域則有 2 家，包括致力整合性醫療照護與 AI 輔助診斷的「德煌生醫科技」，以及專注寵物癌症基因檢測與大數據應用的「寵訊生醫」。    智慧城市部分，有長期投入微電網與能源管理解決方案的「台灣微網科技」，以及深耕能耗盤查與低碳轉型的「展綠科技」。    遠傳指出，將啟動輔導計劃，提供全方位資源、市場支持與驗證場域，協助新創加速成長，並透過「共創 x 共銷 x 共投」三大核心，以大帶小協助商業媒合，促進創新解決方案落地與推廣。    胡德民表示，除一般常見的輔導課程，更注重市場拓展與鏈結商機，由遠傳提供商業模式與體驗優化、技術支援、資安補強、平台整合等資源，同時提供驗證場域讓參與團隊能在真實商業場景中進行實證，並透果遠傳業務團隊及通路資源共推市場，為企業夥伴解決痛點、創造價值。    遠傳將協助新創夥伴進行技術移轉、體質改造、商業模式驗證、市場拓展，協助在最短時間內，淬煉出具市場競爭力的創新服務，而新創公司也有機會獲得遠傳策略性投資，共同壯大創新應用生態圈。
2026-01-02 17:25:19,12月我製造業PMI創1年半新高 中經院：台灣AI供應鏈進入雙引擎時代,中華經濟研究院今 (2) 日公布去年 12 月台灣製造業 PMI 指數續揚 3.9 個百分點至 55.3%，不僅連續 3 個月擴張，也創 2024 年 6 月以來最快擴張速度，且製造業未來六個月展望指數 51.0%，是 4 月美國對等關稅宣告以來，首次回報樂觀。   中經院說明，製造業 PMI 創 1 年半來新高，主要是因年底新一代 AI 運算產品進入量產出貨階段，以及雲端業者 AI 客製化晶片需求暢旺，推動台灣 AI 供應鏈進入雙引擎時代。   其中，PMI 五項組成指標中，新增訂單、生產與人力僱用持續擴張，供應商交貨時間上升 (高於 50.0%)，存貨轉為擴張，而 12 月製造業 PMI 擴張速度加快，主因領先指標新增訂單和生產指數擴張速度大幅加快，分別躍升 6.7、7.7 個百分點至 57.6% 與 58.6%，其中，新增訂單指數創 2024 年 7 月以來最快擴張速度，推升未完成訂單指數中斷連續 8 個月緊縮轉為擴張。   從六大產業來看，有三大產業 PMI 呈現擴張，各產業依擴張速度排序為電子暨光學產業 (59.5%)、食品暨紡織產業 (56.3%)、交通工具產業 (53.5%)；基礎原物料產業 (48.1%)、化學暨生技醫療產業 (48.4%) 和電力暨機械設備產業 (49.4%) 則回報緊縮。   而對未來半年，仍有五大產業呈現緊縮，各產業依緊縮速度排序為交通工具產業 (38.2%)、基礎原物料產業 (40.5%)、化學暨生技醫療產業 (44.7%)、食品暨紡織產業 (45.8%) 與電力暨機械設備產業 (47.1%)，僅電子暨光學產業 (58.8%) 回報擴張。   中經院進一步說明，六大產業中權重占比最高的電子暨光學產業是推升製造業新增訂單與生產擴張加快的主要動力，新一代 AI 運算產品進入量產出貨階段，以及雲端業者 AI 客製化晶片需求躍升，推升台灣高階晶圓、載板、封裝、電源與記憶體等需求。   同時，傳統記憶體缺貨漲價潮，客戶為管控成本加速整機產品出貨，連帶推升相關電子零組件需求，使未完成訂單指數中斷連 6 個月緊縮轉為擴張，指數躍升 11.0 個百分點至 57.8%，更創 2022 年 4 月以來最快擴張速度。   值得注意的是，關鍵零組件的交期與價格攀升速度顯著，電子暨光學產業的供應商交貨時間已攀升至 2022 年 6 月以來最快上升速度 (61.8%)，原物料價格指數也攀升至 2022 年 5 月以來最快上升速度 (72.1%)。
2026-01-02 17:15:26,營收速報  - 德律(3030)12月營收7.30億元年增率高達37.44％,德律(3030-TW)今天公告2025年12月營收為新台幣7.30億元，年增率37.44%，月增率-10.23%。   今年1-12月累計營收為84.67億元，累計年增率33.22%。   最新價為192.5元，近5日股價下跌-3.77%，相關其他電子上漲1.06%，短期股價無明顯表現。   近5日籌碼     三大法人合計買賣超：+1322 張   外資買賣超：+2676 張   投信買賣超：-1126 張   自營商買賣超：-228 張    近6個月營收一覽         月份   月營收   年增率   月增率           25/12   7.30億   37%   -10%       25/11   8.13億   82%   51%       25/10   5.39億   5%   -4%       25/9   5.64億   1%   -25%       25/8   7.56億   43%   1%       25/7   7.48億   39%   -2%        德律(3030-TW) 所屬產業為其他電子業，主要業務為組裝電路板自動檢測設備暨相關治具。自動檢測設備。  註：數據僅供參考，不作為投資建議。
2026-01-02 17:04:20,輝達Rubin引爆HVDC商機 光寶科搶攻獨立電源櫃AI營收占比挑戰25%,輝達規劃於 2026 年推出新一代 Rubin 平台，運算效能與功耗同步飆升，迫使資料中心供電架構面臨重大變革，HVDC 高壓直流獨立電源櫃因應而生並成為市場新主流。這股規格升級潮直接嘉惠電源供應鏈，電源供應廠光寶科 (2301-TW) 因提早佈局高功率電源與備援電池系統 BBU，成功搶下雲端服務供應商 CSP 大單，成為此波架構革命的主要受惠者。   隨著 AI 算力演進，單一機櫃功耗已從 GB 平台的 130kW 一路攀升，未來甚至上看 600kW 等級，傳統低壓供電面臨嚴峻的線損與散熱瓶頸。為解決此問題，供電架構正轉向電源與運算分離設計，將電力轉換與備援功能集中於獨立電源櫃，再透過高壓直流輸送電力，藉此釋放運算機櫃空間並提升能源效率。   目前的 HVDC 架構主要鎖定正負 400V 與 800V 兩大路線，獨立電源櫃不再僅是單純的供電單元，而是整合了 PDU 與 BBU 的系統級產品。這種架構能大幅減少電力轉換次數，解決電流過大問題，隨著 2026 年新平台量產，獨立電源櫃將成為資料中心的標準配備，產品內含價值也隨之倍增。   光寶科緊抓此趨勢，在 BBU 備援電池系統領域傳出捷報，法人指出，2025 年第四季新增的產能已全數遭 CSP 客戶預訂，且持續新增客戶，2026 年 AI 相關營收可望挑戰 25%，在電源架構升級與液冷散熱雙引擎驅動下，營運持續走強。
2026-01-02 16:49:57,台美關稅談判進入最後階段 龔明鑫：雙方已有共識只差「這一步」,經濟部長龔明鑫指出，台美關稅談判已達成共識並進入最後階段，正等待官方最終公佈，展望 2026 年經濟，他抱持樂觀態度，認為在人工智慧與半導體需求強勁帶動下，經濟成長率有機會優於主計總處預測的 3.54%。面對中國低價傾銷對傳統產業帶來的衝擊，政府將透過數位轉型與差異化策略提供協助。   經濟部長龔明鑫今主持第 1520 次業務會報前受訪回應台美關稅談判、2026 經濟展望、政府支持產業措施、產業赴海外投資等議題。   關於台美關稅談判進度，龔明鑫表示雙方大致上已經達成共識，目前已進入最後階段的總結會議。他觀察到美國正積極與其他國家達成類似協議，因此推測官方可能會採取一致性的公佈時程，請外界稍作等待，好消息應指日可待。   針對 2026 年的經濟展望，主計總處預估經濟成長率為 3.54%。龔明鑫對此表示，這個數字可能只是地板，實際表現有機會更高。他分析指出，當前全球經濟成長主要由人工智慧發展帶動，且此趨勢依然強勁，國際市場對半導體、AI 伺服器的需求居高不下。隨著輝達執行長黃仁勳預計再度訪台以鞏固產能與商務需求，產業鏈發展勢頭明確，台灣在半導體領域的領先地位將持續支撐經濟動能。   在傳統產業發展方面，龔明鑫坦言確實面臨挑戰。由於中國國內經濟不景氣，導致大量產品過剩並以低價傾銷至國際市場，這已成為全球性問題，多國難以長期承受此種競爭壓力。為此，政府已提出特別預算與特別條例支持產業，相關措施將執行至 2027 年。   龔明鑫希望利用這兩年的時間協助傳統產業改變體質，透過數位轉型提升效能，或發展具備資安優勢、經過特殊認證的產品，以差異化競爭擺脫價格戰。   對於產業赴海外投資與國內投資的平衡，龔明鑫強調核心原則是立足台灣、佈局全球。114 年 1 至 11 月核准對外投資金額 362 億 9717 萬 4000 美元，較上年同期減少 17.98%。雖然仁寶 (2324-TW) 與緯穎 (6669-TW) 等大廠擴大海外投資，但核心研發與高附加價值的生產仍保留在台灣，顯示國內產能依然穩固。   龔明鑫對 2026 年國內投資持樂觀看法，認為隨著出口需求熱絡，民間投資表現將有機會優於主計總處的預估。
2026-01-02 16:47:14,NOR Flash漲價50%？記憶體缺貨貫穿2026！華邦電 旺宏 力積電 這次動作要快！,記憶體市場驚傳連 Nor Flash 都要漲價 30-100%，為什麼連如此成熟的產品，都面臨缺貨漲價，這正是供應鏈排擠的結果，因為當資本支出都往先進產品線湧入，成熟產品線的需求，並沒有不見。HBM、DDR5 是 AI 伺服器產業鏈關鍵產品，毛利比較好，正因如此，吸走太多資金與產能。而車用、工控、網通、消費性電子，雖然製程沒有像 HBM 這麼高階，但不會因為大廠放棄不做了，需求就不見。   這正是當前看到的現象，整個製造節點出現結構性缺口，福建晉華喊出可能要把 19nm 等級的 DRAM 產能，擴產到 2026 年的一個月 6 萬片。產能不是你喊出來就馬上有，也不是你願意投錢就能變出來，你要歷經整段無塵室建立的過程，覓地、環評、審核、建廠、設備進駐、驗證、校正，從無到有，保守估計 2-3 年。就算是現成的無塵室，可能也要 18 個月。卡住的不是錢，而是時間。   沒錯，DDR4、NOR FLASH、NAND FLASH，這些都不是科技最尖端的產品，但它們缺貨漲價，是產能配置失能的結果，這是暫時性現象，但這個現象，會讓記憶體成熟產線面臨一波大缺貨，價格會被拉抬到水漲船高，這是市場供需法則自然結果。產能不夠，需求仍在，就是讓價格去調控需求，價高者先得。這也是記憶體台廠目前享受到獲利果實的原因。   像旺宏 (2337-TW) 就是 NOR Flash 台灣代表廠商。華邦電 (2344-TW)、南亞科(2408-TW) 則是 DRAM。群聯 (8299-TW) 則是 SSD 模組。南茂 (8150-TW) 記憶體 IC 封測。至上 (8112-TW) 記憶體通路。力積電 (6770-TW) 記憶體 IC 晶圓代工。晶豪科 (3006-TW)、鈺創(5351-TW)、愛普(6531-TW) 則是記憶體 IC 設計。   即時的分析和佈局機會，歡迎加入 LINE 接收最新分享。   接收個股分析、免費盤前稿、和盤後分享，請加入 line 粉絲團成為好友。     台股鈔能力 - 陳冠廷分析師    https://lin.ee/mItO4yD    更完整分析歡迎收看 1/2 解盤            文章來源: 摩爾投顧 - 陳冠廷分析師   本公司所推薦分析之個別有價證券  無不當之財務利益關係 以往之績效不保證未來獲利  投資人應獨立判斷 審慎評估並自負投資風險
2026-01-02 16:37:53,群聯潘健成去年12月斥逾4千萬元 再度加碼自家股票,NAND 存儲解決方案大廠群聯 (8299-TW) 執行長潘健成持續看好自家營運，在去年 12 月再度透過其掌控的承鑠投資加碼 40 張自家股票，以 12 月的均價 1169 元下去推算，40 張約莫斥資 4676 萬元，凸顯其對自家前景充滿信心。   隨著 AI 推論需求爆發，各家雲端服務業者 (CSP) 對 NAND 需求大幅增加，造成 NAND 供需失衡，使得原廠產品報價一路狂飆，單月合約價漲幅超過 5 成，群聯長期與原廠保持緊密合作，除了可鞏固部分料源，也透過開發自家邊緣 AI 解決方案，強化 AI 布局，被外界看好將成為 AI 推論成長的受惠者。   群聯先前已公告去年 11 月自結，稅後純益 16.88 億元，年增 674.31%，，單月獲利就達去年第三季的 76%，每股稅後純益 7.9 元，驚豔全市場，顯現客戶需求熱絡、NAND 價格大幅上漲帶來的效益。   法人看好，NAND 產業供不應求時間將比市場預期更長久，群聯與六大原廠合作緊密，缺貨期間對客戶的議價能力更具優勢，預期群聯 2026 年營收達 933 億元，年增達 32%，毛利率估 36.6%，稅後淨利估 170 億元，全年估賺逾 7 個股本，EPS 約 78 元。
2026-01-02 16:36:29,華孚營運回溫 Q4營收17.73億元登2025年高峰,車用機殼廠華孚 (6235-TW) 今 (2) 日公告 2025 年 12 月營收 5.83 億元，第四季營收 17.73 億元，季對季、年對年皆成長，登 2025 年高峰，累計 2025 全年營收 66.16 億元，年增超過 1 成，符合預期。    華孚 12 月營收 5.83 億元，月減 2.02%，年增 49.21%；第四季營收 17.73 億元，季增 4.17%，年增 44.25%；累計 2025 全年營收 66.16 億元，年增 13.81%。    總經理甘錦添指出，2025 年在客戶庫存調整完畢的情況下，拉貨動能回溫，全年訂單呈現緩漲趨勢，而第四季營收達 17.73 億元，登上 2025 年全年高峰，且全年營收優於 2024 年，符合預期。    甘錦添看好鎂鋁合金發展，指出電動車要求輕量化，因此鎂鋁合金具優勢，預期至 2035 年，單一新能源車輛的鎂鋁合金用量，將從 10 公斤提升至 25 公斤，因此華孚積極搶攻相關商機，2025 年導入全球首台 7000 噸鎂鋁合金半固態雙射台成型機，持續推進大尺寸車載機構件開發。    至於無人機領域，甘錦添提到，先前斬獲的日系商用無人機訂單，相關業務持續與客戶互動，量產進展順利，持續配合客戶需求。
2026-01-02 16:33:36,德宏自結去年11月稅後賺400萬元賺贏Q3  1-11月每股虧0.23元,2025 年股價暴漲 6.86 倍勇奪台股漲幅第一的玻纖布廠德宏 (5475-TW)，今 (2) 日公布最新獲利資訊，2025 年 11 月德宏營收 8867 萬元，自結哻月稅後純益爲 400 萬元，加計德宏先前公布的財報及自結數，2025 年 1-11 月稅後虧損 2977 萬元，以目前德宏股本 12.71 億元計，每股虧損 0.23 元。   德宏 2025 年第三季營運轉盈，稅後純益 73 萬元，單季每股純益 0.01 元，2025 年 1-3 季營收營收 5.95 億元，毛利率 17.61%，稅後虧損 3277 萬元，較去年同期虧損收歛，1-3 季每股虧損 0.26 元。德宏自結 2025 年 10 月稅後虧損 100 萬元，單月每股虧損 0.01 元。11 月稅後賺 400 萬元。   德宏股價受矚目，主要是國際 AI 大廠輝達 (NVDA-US) Rubin 新平台首次明確要求使用 M9 等級材料，指定採用石英纖維布 (Q 布)，成市場關注焦點。由於 AI 把材料需推高，造成速度更快、穩定度更高的 M9 等級 CCL 及 Q 布成為唯一選擇。   隨 AI 運算變大、GPU 數量暴增、資料傳輸速度提高，這些材料開始「跟不上」。劉暉麟指出，AI 把材料需求推高到前所未見的程度，因此，速度更快、穩定度更高的 M9 等級及 Q 布，而德宏表示已經提早 2-3 年切入 Q 布布種的開發。而德宏目前在台灣楊梅及江蘇蘇州都設有玻纖織布廠。
2026-01-02 16:32:47,集邦： TCL華星併購兆元光電 標示面板廠垂直整合LED晶片產業趨勢深化,"CL CSOT(TCL 華星) 近日成功競得兆元光電 80% 股權和相關債權，TrendForce 表示，此次收購標誌著 TCL CSOT 正式進入 LED 晶片領域，完成從上游晶片到下游 Mini LED 顯示應用的供應鏈布局。自 2018 年以來，Samsung、友達、Hisense、BOE、群創和 HKC 等多家品牌、面板廠已陸續推動類似併購或投資案，深化產業垂直整合趨勢。   TrendForce 預估，2025 年全球 LED 晶片對外銷售市場總產值為 28.41 億美元，兆元光電排名第九，LED 晶片業務營收主要來自照明、背光和 Mini LED 顯示屏應用。   TrendForce 分析，品牌與面板廠商在 LED 晶片產業推進垂直整合，顯著降低產品應用與晶片供應間的協同成本。通過規模化生產與技術協同，有望加速 Micro/Mini LED 技術在顯示、非顯示市場的發展，進而驅動 LED 晶片市場產值持續增長。   此次 TCL CSOT 以 4.9 億元人民幣 (7,000 萬美元) 收購兆元光電，併購案凸顯品牌、面板廠在上游 LED 晶片領域的整合趨勢，過去 Samsung 投資 PlayNitride 後，推出 Micro LED TV 產品；AUO 分別投資 Ennostar、PlayNitride，已量產 Micro LED 手錶和 Micro LED 車載溝通顯示屏。Hisense 選擇入股乾照，隨後推出 RGB Mini LED 背光技術的電視。   BOE 控股華燦光電後，推出玻璃基 Mini LED 顯示屏，HKC 則自行於 2023 年實現 Mini LED 顯示屏量產。TCL CSOT 位於蘇州的 Mini LED 顯示屏產線已於 2025 年投產，現階段月產能達 6,000 平方公尺，未來更有望借助兆元光電強化產品競爭力，在各家品牌與面板廠商的競爭中勝出。"
2026-01-02 16:15:27,營收速報  - 晶豪科(3006)12月營收21.71億元年增率高達107.86％,晶豪科(3006-TW)今天公告2025年12月營收為新台幣21.71億元，年增率107.86%，月增率54.94%。   今年1-12月累計營收為145.75億元，累計年增率8.08%。   最新價為129.5元，近5日股價上漲12.38%，相關半導體業上漲2.7%，股價漲幅表現優於產業指數。   近5日籌碼     三大法人合計買賣超：+27779 張   外資買賣超：+24848 張   投信買賣超：0 張   自營商買賣超：+2931 張    近6個月營收一覽         月份   月營收   年增率   月增率           25/12   21.71億   108%   55%       25/11   14.01億   45%   13%       25/10   12.35億   8%   -6%       25/9   13.08億   6%   17%       25/8   11.21億   -2%   -2%       25/7   11.48億   11%   1%        晶豪科(3006-TW) 所屬產業為半導體業，主要業務為動、靜態隨機存取記憶體(DRAM/SRAM)、快閃記憶體(FLASH)。類比積體電路、類比與數位混合積體電路。與本公司業務相關之產品設計及研發之技術服務。  註：數據僅供參考，不作為投資建議。
2026-01-02 16:10:24,2026為期中選舉年，川普與共和黨民調預期將與美股連動,期中選舉年，往往因執政黨大多掉席次，導致上半年股市觀望     期中選舉年定義為當 X mod 4 = 2 之西元 X 年，而其餘皆為非期中選舉年。       分兩組後，統計自 1931 年以來之平均報酬如上圖，期中選舉年明顯較弱，尤其是上半年。在 2024 年，筆者即撰寫過相關文章，描述並介紹過，選舉對股市的本質影響是， 當政黨輪替 / 執政黨民調不利，政策不連續或放緩為市場觀望主因。其餘時候，沒有選舉或連任順利，皆不會有太大影響。          2026   年川普人氣即買氣，執政黨民調預期將與美股連動     將期中選舉年時間背景，與今年來川普政策力挺的，AI 軟硬體為美股今年漲勢核心，佐以太空衛星軍工、礦業等政策概念股，雖加密貨幣、新興 AI 等下半年有明顯一座山，大幅度拉回，但此消彼漲之下，仍可說是川普政策主導行情的一年，大膽預測 2026 年川普支持度 (如下圖)，共和黨的民調將會是美股整體多方買氣的關鍵，尤其是上半年會特別明顯。       相對於經濟成長或股市，更反映到的是巨型企業的表現，每人一票的選舉，其基層選民最在乎的議題統計調查，第一名仍是物價通膨，而就業 / 經濟則竄升超越健保成為第二名。   →AI 資料中心建置投資，相關有所受惠的國家，也都面臨 K 型經濟的問題，不是只有台灣，美國、韓國、中國都是如此。因此進入選舉年，基層民生的壓力問題與影響，就會特別容易放大，執政者在 2026 年都必須或多或少傾向民粹，以獲取選票，因此 2025 的相關「投資」政策的傾向，就會視選戰民調與支持度而調整，2026 上半年「消費與補貼撒幣」比重預期重新增加。     川普做得最正確政策就是壓低油價，油價不突破季線都還不用太擔憂         全球經濟只要跟 AI 投資扯不上關係的國家，連股市都撐不起，諸多極權國家爆發內亂與政權更迭，如伊朗、委內瑞拉等產油國，高度依賴原油出口，受到油價低檔與制裁影響經濟。而 FED 目前兩手把控資金行情穩定，最核心的底氣就是通膨數據，目前要產生連跌而非單純短波段估值修正，較有可能的立即點火因素僅為油價上升突破季線 (上圖 13MA；淺藍色線)，或者是 AI 投資放緩。目前都還沒有看到，因此漲多拉回都仍視為估值修正，尚不需過度擔憂連續下跌與全面齊跌的風險。   （撰文者：永誠資產管理處分析師 范振峰）     點擊下圖【60 秒測試 你的理財天賦有幾分?】           「永誠資產管理處」是全台合法擁有金管字號的證券投資顧問公司中「唯一首創資產管理的部門」，20 年深耕專營台灣各大科技園區，以認真、誠信思維提供客戶服務，讓努力累積財富的你，也可貼身感受理財管家的 VIP 價值。   沒有代理金融商品，不以商品銷售出發，減少你的財務漏洞！從資產配置出發，透過「專案客製化」、「服務精緻化」、「獲利系統化」，你不需犧牲時間體力，就能感受到資產提升！   「卓越投資研究團隊」加「頂尖財務顧問團隊」共同與客戶締造里程碑   ▪立即加入  https://line.me/R/ti/p/%40asset88598    ▪進一步了解資產管理處  https://www.ycam.com.tw/    ▪收聽「資產匯談」Podcast  https://reurl.cc/nYeRQ8    本公司所分析個別有價證券僅供參考，投資人應獨立判斷，審慎評估並自負投資風險。
2026-01-02 16:01:12,刻意的人為因素 給投資人汲取利潤之機,雖受到美國總統川普新關稅政策不確定因素的影響，但在人工智慧題材的持續發酵之下，美股在 2025 一整年的表現依然相當的亮眼。放眼 2026 年，川普關稅政策之後續發展與 Fed 利率政策的演變為關注之焦點。   美國 12 月 CPI 與 12 月非農就業人口變動，將於 1/5 與 1/9 發布。在公布前後的這段時間，行情波幅將加劇，投資人可藉機進場汲取利潤。   台股在耶誕節之後，脫離美股的波動架構，自成一格的持續攀升。依據過往之統計資料來看，這是刻意的人為因素所導致。預估，行情在短期之內將回至常軌之中；但這也給了投資人一次進場獲取利潤的良機。           本公司所推薦分析之個別有價證券  無不當之財務利益關係 以往之績效不保證未來獲利  投資人應獨立判斷 審慎評估並自負投資風險
